Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;Dato;Xutm_Euref89_Zone32;Yutm_Euref89_Zone32;Parameter;Enhed;Resultat;Kontrol;Kvalitet
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200501";"564072";"6257411";"Vandføring";"m3/s";"26,9367542266846";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200502";"564072";"6257411";"Vandføring";"m3/s";"23,0414886474609";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200503";"564072";"6257411";"Vandføring";"m3/s";"28,432336807251";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200504";"564072";"6257411";"Vandføring";"m3/s";"28,8880081176758";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200505";"564072";"6257411";"Vandføring";"m3/s";"31,2929973602295";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200506";"564072";"6257411";"Vandføring";"m3/s";"27,8043308258057";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200507";"564072";"6257411";"Vandføring";"m3/s";"28,4938831329346";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200508";"564072";"6257411";"Vandføring";"m3/s";"25,2021350860596";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200509";"564072";"6257411";"Vandføring";"m3/s";"28,7253532409668";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200510";"564072";"6257411";"Vandføring";"m3/s";"25,4303951263428";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200511";"564072";"6257411";"Vandføring";"m3/s";"28,2600364685059";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200512";"564072";"6257411";"Vandføring";"m3/s";"28,8371696472168";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200513";"564072";"6257411";"Vandføring";"m3/s";"24,8140430450439";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200514";"564072";"6257411";"Vandføring";"m3/s";"33,1792488098145";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200515";"564072";"6257411";"Vandføring";"m3/s";"35,7397384643555";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200516";"564072";"6257411";"Vandføring";"m3/s";"31,5630588531494";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200517";"564072";"6257411";"Vandføring";"m3/s";"33,0425262451172";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200518";"564072";"6257411";"Vandføring";"m3/s";"23,1130905151367";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200519";"564072";"6257411";"Vandføring";"m3/s";"26,2722415924072";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200520";"564072";"6257411";"Vandføring";"m3/s";"26,6528949737549";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200521";"564072";"6257411";"Vandføring";"m3/s";"21,9820671081543";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200522";"564072";"6257411";"Vandføring";"m3/s";"23,7826595306396";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200523";"564072";"6257411";"Vandføring";"m3/s";"13,365424156189";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200524";"564072";"6257411";"Vandføring";"m3/s";"37,6001853942871";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200525";"564072";"6257411";"Vandføring";"m3/s";"30,8624897003174";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200526";"564072";"6257411";"Vandføring";"m3/s";"32,9921340942383";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200527";"564072";"6257411";"Vandføring";"m3/s";"31,6902408599854";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200528";"564072";"6257411";"Vandføring";"m3/s";"30,9512176513672";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200529";"564072";"6257411";"Vandføring";"m3/s";"24,1828556060791";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200530";"564072";"6257411";"Vandføring";"m3/s";"21,0750789642334";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200531";"564072";"6257411";"Vandføring";"m3/s";"21,7150802612305";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200601";"564072";"6257411";"Vandføring";"m3/s";"20,0950164794922";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200602";"564072";"6257411";"Vandføring";"m3/s";"19,2370491027832";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200603";"564072";"6257411";"Vandføring";"m3/s";"20,1930484771729";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200604";"564072";"6257411";"Vandføring";"m3/s";"15,7392616271973";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200605";"564072";"6257411";"Vandføring";"m3/s";"26,9697456359863";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200606";"564072";"6257411";"Vandføring";"m3/s";"28,7509841918945";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200607";"564072";"6257411";"Vandføring";"m3/s";"24,4532089233398";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200608";"564072";"6257411";"Vandføring";"m3/s";"23,3521633148193";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200609";"564072";"6257411";"Vandføring";"m3/s";"31,7747440338135";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200610";"564072";"6257411";"Vandføring";"m3/s";"22,4548282623291";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200611";"564072";"6257411";"Vandføring";"m3/s";"22,9984111785889";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200612";"564072";"6257411";"Vandføring";"m3/s";"22,8165302276611";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200613";"564072";"6257411";"Vandføring";"m3/s";"21,2978477478027";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200614";"564072";"6257411";"Vandføring";"m3/s";"19,5561237335205";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200615";"564072";"6257411";"Vandføring";"m3/s";"18,8035354614258";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200616";"564072";"6257411";"Vandføring";"m3/s";"19,7398662567139";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200617";"564072";"6257411";"Vandføring";"m3/s";"21,6327381134033";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200618";"564072";"6257411";"Vandføring";"m3/s";"21,416690826416";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200619";"564072";"6257411";"Vandføring";"m3/s";"22,0207118988037";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200620";"564072";"6257411";"Vandføring";"m3/s";"23,3704586029053";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200621";"564072";"6257411";"Vandføring";"m3/s";"24,5202751159668";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200622";"564072";"6257411";"Vandføring";"m3/s";"26,2963695526123";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200623";"564072";"6257411";"Vandføring";"m3/s";"27,461971282959";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200624";"564072";"6257411";"Vandføring";"m3/s";"23,0145053863525";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200625";"564072";"6257411";"Vandføring";"m3/s";"21,0108470916748";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200626";"564072";"6257411";"Vandføring";"m3/s";"20,2428665161133";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200627";"564072";"6257411";"Vandføring";"m3/s";"19,8411960601807";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200628";"564072";"6257411";"Vandføring";"m3/s";"18,9653339385986";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200629";"564072";"6257411";"Vandføring";"m3/s";"18,0146160125732";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200630";"564072";"6257411";"Vandføring";"m3/s";"26,0441589355469";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200701";"564072";"6257411";"Vandføring";"m3/s";"27,7095565795898";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200702";"564072";"6257411";"Vandføring";"m3/s";"29,2140045166016";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200703";"564072";"6257411";"Vandføring";"m3/s";"31,2681522369385";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200704";"564072";"6257411";"Vandføring";"m3/s";"19,7168216705322";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200705";"564072";"6257411";"Vandføring";"m3/s";"37,3285255432129";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200706";"564072";"6257411";"Vandføring";"m3/s";"27,2289943695068";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200707";"564072";"6257411";"Vandføring";"m3/s";"36,7441902160645";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200708";"564072";"6257411";"Vandføring";"m3/s";"38,6725730895996";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200709";"564072";"6257411";"Vandføring";"m3/s";"39,6801643371582";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200710";"564072";"6257411";"Vandføring";"m3/s";"33,5701599121094";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200711";"564072";"6257411";"Vandføring";"m3/s";"37,6534118652344";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200712";"564072";"6257411";"Vandføring";"m3/s";"35,9567375183105";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200713";"564072";"6257411";"Vandføring";"m3/s";"33,8935928344727";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200714";"564072";"6257411";"Vandføring";"m3/s";"25,3305625915527";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200715";"564072";"6257411";"Vandføring";"m3/s";"25,962610244751";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200716";"564072";"6257411";"Vandføring";"m3/s";"21,7909717559814";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200717";"564072";"6257411";"Vandføring";"m3/s";"22,3660793304443";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200718";"564072";"6257411";"Vandføring";"m3/s";"21,319019317627";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200719";"564072";"6257411";"Vandføring";"m3/s";"22,191234588623";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200720";"564072";"6257411";"Vandføring";"m3/s";"33,1163558959961";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200721";"564072";"6257411";"Vandføring";"m3/s";"35,522632598877";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200722";"564072";"6257411";"Vandføring";"m3/s";"36,7232437133789";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200723";"564072";"6257411";"Vandføring";"m3/s";"34,3482894897461";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200724";"564072";"6257411";"Vandføring";"m3/s";"28,4280052185059";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200725";"564072";"6257411";"Vandføring";"m3/s";"34,6929016113281";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200726";"564072";"6257411";"Vandføring";"m3/s";"28,7454795837402";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200727";"564072";"6257411";"Vandføring";"m3/s";"31,6310501098633";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200728";"564072";"6257411";"Vandføring";"m3/s";"28,3821411132813";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200729";"564072";"6257411";"Vandføring";"m3/s";"33,1365432739258";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200730";"564072";"6257411";"Vandføring";"m3/s";"35,5074348449707";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200731";"564072";"6257411";"Vandføring";"m3/s";"22,8129615783691";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200801";"564072";"6257411";"Vandføring";"m3/s";"20,1400661468506";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200802";"564072";"6257411";"Vandføring";"m3/s";"21,9917678833008";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200803";"564072";"6257411";"Vandføring";"m3/s";"23,4221343994141";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200804";"564072";"6257411";"Vandføring";"m3/s";"26,9694175720215";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200805";"564072";"6257411";"Vandføring";"m3/s";"27,7857246398926";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200806";"564072";"6257411";"Vandføring";"m3/s";"26,7993469238281";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200807";"564072";"6257411";"Vandføring";"m3/s";"27,2158069610596";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200808";"564072";"6257411";"Vandføring";"m3/s";"22,1775360107422";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200809";"564072";"6257411";"Vandføring";"m3/s";"22,0904140472412";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200810";"564072";"6257411";"Vandføring";"m3/s";"14,2803449630737";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200811";"564072";"6257411";"Vandføring";"m3/s";"6,62904500961304";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200812";"564072";"6257411";"Vandføring";"m3/s";"5,1780834197998";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200813";"564072";"6257411";"Vandføring";"m3/s";"4,48962593078613";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200814";"564072";"6257411";"Vandføring";"m3/s";"6,37130451202393";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200815";"564072";"6257411";"Vandføring";"m3/s";"12,0289936065674";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200816";"564072";"6257411";"Vandføring";"m3/s";"12,9640235900879";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200817";"564072";"6257411";"Vandføring";"m3/s";"15,7339000701904";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200818";"564072";"6257411";"Vandføring";"m3/s";"18,6754055023193";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200819";"564072";"6257411";"Vandføring";"m3/s";"20,4370403289795";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200820";"564072";"6257411";"Vandføring";"m3/s";"20,4498386383057";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200821";"564072";"6257411";"Vandføring";"m3/s";"18,2160568237305";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200822";"564072";"6257411";"Vandføring";"m3/s";"26,6512336730957";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200823";"564072";"6257411";"Vandføring";"m3/s";"29,5065765380859";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200824";"564072";"6257411";"Vandføring";"m3/s";"32,5956497192383";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200825";"564072";"6257411";"Vandføring";"m3/s";"30,9729900360107";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200826";"564072";"6257411";"Vandføring";"m3/s";"19,7761249542236";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200827";"564072";"6257411";"Vandføring";"m3/s";"39,4110946655273";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200828";"564072";"6257411";"Vandføring";"m3/s";"23,8646411895752";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200829";"564072";"6257411";"Vandføring";"m3/s";"26,6596698760986";"FagK";"GODK"
"Gudenå";"21006207";"Gudenå, Randers Bro";"20200830";"564072";"6257411";"Vandføring";"m3/s";"30,0482215881348";"FagK";"GODK"
